task_id,WL,Retention,PEC,num_points,init_mode,seed_offset,best_epoch,best_monitor_loss,final_train_loss,train_mse,train_rmse,train_mae,train_r2,train_points
176,5,2,0,29,,0,140,0.00044324842747300863,0.00044324842747300863,1175.959716796875,34.29227066040039,16.262014389038086,0.9983312322311733,29
177,5,2,1000,37,,0,140,0.0036269298288971186,0.0036269298288971186,733.9542846679688,27.091590881347656,12.757919311523438,0.998799590297859,37
178,5,2,2000,35,,0,140,0.0028411548119038343,0.0028411548119038343,973.5513305664062,31.201784133911133,15.685487747192383,0.9983952935333951,35
179,5,2,3000,35,,0,140,0.004457784816622734,0.004457784816622734,2582.34619140625,50.81679153442383,26.883974075317383,0.9958029073540933,35
180,5,2,4000,36,,0,140,0.002410540822893381,0.002410540822893381,4002.28857421875,63.26364517211914,31.687278747558594,0.9934611247789195,36
181,5,2,5000,32,,0,140,0.00220465287566185,0.00220465287566185,882.0595703125,29.699487686157227,16.82978057861328,0.998625974693489,32
182,5,2,6000,36,,0,140,0.003023607889190316,0.003023607889190316,1019.011962890625,31.921966552734375,14.63358211517334,0.9982962193751868,36
183,5,2,7000,35,,0,140,0.004155839327722788,0.004155839327722788,1470.5289306640625,38.347476959228516,21.30830955505371,0.9975401139097799,35
184,5,2,8000,37,,0,139,0.008115562610328197,0.008114740252494812,2187.975830078125,46.77580261230469,23.872861862182617,0.996261702783243,37
185,5,2,9000,37,,0,140,0.00307088322006166,0.00307088322006166,927.6113891601562,30.45671272277832,15.41187858581543,0.9984027635338922,37
186,5,2,10000,33,,0,140,0.0015771593898534775,0.0015771593898534775,1309.0740966796875,36.181129455566406,17.50703239440918,0.9978600116872357,33
187,5,3,0,29,,0,115,0.0005744581576436758,0.0005737493629567325,1150.177978515625,33.91427230834961,17.069211959838867,0.9983173802645435,29
188,5,3,1000,37,,0,140,0.0033654312137514353,0.0033654312137514353,607.3284912109375,24.64403533935547,14.664405822753906,0.9989815781962029,37
189,5,3,2000,36,,0,140,0.010007638484239578,0.010007638484239578,413.2082824707031,20.327526092529297,10.830513000488281,0.9993076116118286,36
190,5,3,3000,35,,0,140,0.005591244902461767,0.005591244902461767,2190.630126953125,46.804168701171875,22.369375228881836,0.996364178672424,35
191,5,3,4000,35,,0,140,0.0030592097900807858,0.0030592097900807858,1963.0684814453125,44.3065299987793,20.326923370361328,0.9967564522651989,35
192,5,3,5000,34,,0,140,0.008825842291116714,0.008825842291116714,3158.431396484375,56.19992446899414,26.022319793701172,0.9948920005483634,34
193,5,3,6000,36,,0,140,0.006749178748577833,0.006749178748577833,719.9195556640625,26.831315994262695,14.632843017578125,0.9987520043384585,36
