task_id,WL,Retention,PEC,num_points
942,28,5,7000,35
943,28,5,8000,33
944,28,5,9000,35
945,28,5,10000,35
946,28,6,0,29
947,28,6,1000,29
948,28,6,2000,30
949,28,6,3000,30
950,28,6,4000,27
951,28,6,5000,32
952,28,6,6000,32
953,28,6,7000,30
954,28,6,8000,29
955,28,6,9000,29
956,28,6,10000,31
957,29,4,0,34
958,29,4,1000,34
959,29,4,2000,32
960,29,4,3000,32
961,29,4,4000,34
962,29,4,5000,32
963,29,4,6000,36
964,29,4,7000,32
965,29,4,8000,33
966,29,4,9000,36
967,29,4,10000,34
968,29,5,0,34
969,29,5,1000,33
970,29,5,2000,34
971,29,5,3000,33
972,29,5,4000,34
973,29,5,5000,31
974,29,5,6000,39
975,29,5,7000,36
976,29,5,8000,32
977,29,5,9000,37
978,29,5,10000,37
979,29,6,0,31
980,29,6,1000,31
981,29,6,2000,32
982,29,6,3000,31
983,29,6,4000,32
984,29,6,5000,30
985,29,6,6000,32
986,29,6,7000,30
987,29,6,8000,30
988,29,6,9000,35
989,29,6,10000,30
990,30,4,0,33
991,30,4,1000,33
992,30,4,2000,35
993,30,4,3000,35
994,30,4,4000,33
995,30,4,5000,30
996,30,4,6000,30
997,30,4,7000,31
998,30,4,8000,30
999,30,4,9000,36
1000,30,4,10000,34
1001,30,5,0,30
1002,30,5,1000,32
1003,30,5,2000,36
1004,30,5,3000,35
1005,30,5,4000,35
1006,30,5,5000,33
1007,30,5,6000,33
1008,30,5,7000,34
1009,30,5,8000,32
1010,30,5,9000,34
1011,30,5,10000,36
1012,30,6,0,29
1013,30,6,1000,28
1014,30,6,2000,31
1015,30,6,3000,30
1016,30,6,4000,31
1017,30,6,5000,28
1018,30,6,6000,28
1019,30,6,7000,30
1020,30,6,8000,25
1021,30,6,9000,32
1022,30,6,10000,30
1023,31,4,0,34
1024,31,4,1000,31
1025,31,4,2000,37
1026,31,4,3000,35
1027,31,4,4000,31
1028,31,4,5000,33
1029,31,4,6000,31
1030,31,4,7000,30
1031,31,4,8000,31
1032,31,4,9000,39
1033,31,4,10000,36
1034,31,5,0,34
1035,31,5,1000,33
1036,31,5,2000,36
1037,31,5,3000,38
1038,31,5,4000,33
1039,31,5,5000,34
1040,31,5,6000,32
1041,31,5,7000,33
1042,31,5,8000,35
1043,31,5,9000,39
1044,31,5,10000,37
1045,31,6,0,32
1046,31,6,1000,27
1047,31,6,2000,33
1048,31,6,3000,31
1049,31,6,4000,29
1050,31,6,5000,30
1051,31,6,6000,27
1052,31,6,7000,30
