task_id,WL,Retention,PEC,num_points
1100,33,2,0,28
1101,33,2,1000,27
1102,33,2,2000,33
1103,33,2,3000,35
1104,33,2,4000,34
1105,33,2,5000,36
1106,33,2,6000,33
1107,33,2,7000,32
1108,33,2,8000,34
1109,33,2,9000,33
1110,33,2,10000,39
1111,33,3,0,28
1112,33,3,1000,31
1113,33,3,2000,33
1114,33,3,3000,34
1115,33,3,4000,33
1116,33,3,5000,34
1117,33,3,6000,35
1118,33,3,7000,32
1119,33,3,8000,33
1120,33,3,9000,34
1121,33,3,10000,40
1122,34,1,0,26
1123,34,1,1000,33
1124,34,1,2000,31
1125,34,1,3000,30
1126,34,1,4000,31
1127,34,1,5000,29
1128,34,1,6000,27
1129,34,1,7000,28
1130,34,1,8000,31
1131,34,1,9000,33
1132,34,1,10000,31
1133,34,2,0,32
1134,34,2,1000,28
1135,34,2,2000,31
1136,34,2,3000,32
1137,34,2,4000,34
1138,34,2,5000,33
1139,34,2,6000,30
1140,34,2,7000,31
1141,34,2,8000,32
1142,34,2,9000,35
1143,34,2,10000,36
1144,34,3,0,28
1145,34,3,1000,33
1146,34,3,2000,30
1147,34,3,3000,32
1148,34,3,4000,32
1149,34,3,5000,32
1150,34,3,6000,33
1151,34,3,7000,31
1152,34,3,8000,35
1153,34,3,9000,36
1154,34,3,10000,33
1155,35,1,0,27
1156,35,1,1000,32
1157,35,1,2000,30
1158,35,1,3000,33
1159,35,1,4000,31
1160,35,1,5000,31
1161,35,1,6000,30
1162,35,1,7000,34
1163,35,1,8000,32
1164,35,1,9000,33
1165,35,1,10000,33
1166,35,2,0,32
1167,35,2,1000,31
1168,35,2,2000,31
1169,35,2,3000,35
1170,35,2,4000,34
1171,35,2,5000,35
1172,35,2,6000,34
1173,35,2,7000,37
1174,35,2,8000,34
1175,35,2,9000,36
1176,35,2,10000,35
1177,35,3,0,29
1178,35,3,1000,32
1179,35,3,2000,33
1180,35,3,3000,37
1181,35,3,4000,37
1182,35,3,5000,35
1183,35,3,6000,34
1184,35,3,7000,34
1185,35,3,8000,34
1186,35,3,9000,38
1187,35,3,10000,36
1188,36,1,0,27
1189,36,1,1000,26
1190,36,1,2000,32
1191,36,1,3000,30
1192,36,1,4000,31
1193,36,1,5000,33
1194,36,1,6000,30
1195,36,1,7000,30
1196,36,1,8000,33
1197,36,1,9000,32
1198,36,1,10000,35
1199,36,2,0,28
1200,36,2,1000,28
1201,36,2,2000,33
1202,36,2,3000,32
1203,36,2,4000,35
1204,36,2,5000,35
1205,36,2,6000,36
1206,36,2,7000,36
1207,36,2,8000,35
1208,36,2,9000,37
1209,36,2,10000,37
1210,36,3,0,30
1211,36,3,1000,28
1212,36,3,2000,33
1213,36,3,3000,31
1214,36,3,4000,36
1215,36,3,5000,35
1216,36,3,6000,34
1217,36,3,7000,34
1218,36,3,8000,36
1219,36,3,9000,37
1220,36,3,10000,34
1221,37,1,0,27
1222,37,1,1000,28
1223,37,1,2000,28
1224,37,1,3000,33
1225,37,1,4000,32
1226,37,1,5000,30
1227,37,1,6000,34
1228,37,1,7000,33
1229,37,1,8000,34
1230,37,1,9000,31
1231,37,1,10000,33
1232,37,2,0,27
1233,37,2,1000,34
1234,37,2,2000,36
1235,37,2,3000,33
1236,37,2,4000,35
1237,37,2,5000,33
1238,37,2,6000,42
1239,37,2,7000,35
1240,37,2,8000,36
1241,37,2,9000,33
1242,37,2,10000,36
1243,37,3,0,28
1244,37,3,1000,36
1245,37,3,2000,33
1246,37,3,3000,33
1247,37,3,4000,33
1248,37,3,5000,32
1249,37,3,6000,37
1250,37,3,7000,35
1251,37,3,8000,36
1252,37,3,9000,33
