task_id,WL,Retention,PEC,num_points
983,29,3,4000,26
984,29,3,5000,25
985,29,3,6000,24
986,29,3,7000,25
987,29,3,8000,29
988,29,3,9000,28
989,29,3,10000,29
990,30,1,0,23
991,30,1,1000,23
992,30,1,2000,26
993,30,1,3000,25
994,30,1,4000,22
995,30,1,5000,24
996,30,1,6000,23
997,30,1,7000,24
998,30,1,8000,24
999,30,1,9000,23
1000,30,1,10000,27
1001,30,2,0,21
1002,30,2,1000,23
1003,30,2,2000,25
1004,30,2,3000,23
1005,30,2,4000,24
1006,30,2,5000,26
1007,30,2,6000,24
1008,30,2,7000,26
1009,30,2,8000,25
1010,30,2,9000,25
1011,30,2,10000,28
1012,30,3,0,22
1013,30,3,1000,23
1014,30,3,2000,23
1015,30,3,3000,24
1016,30,3,4000,25
1017,30,3,5000,25
1018,30,3,6000,26
1019,30,3,7000,25
1020,30,3,8000,25
1021,30,3,9000,25
1022,30,3,10000,26
1023,31,1,0,23
1024,31,1,1000,22
1025,31,1,2000,26
1026,31,1,3000,24
1027,31,1,4000,22
1028,31,1,5000,24
1029,31,1,6000,22
1030,31,1,7000,26
1031,31,1,8000,23
1032,31,1,9000,24
1033,31,1,10000,28
1034,31,2,0,23
1035,31,2,1000,23
1036,31,2,2000,27
1037,31,2,3000,27
1038,31,2,4000,24
1039,31,2,5000,24
1040,31,2,6000,26
1041,31,2,7000,26
1042,31,2,8000,25
1043,31,2,9000,25
1044,31,2,10000,28
1045,31,3,0,25
1046,31,3,1000,23
1047,31,3,2000,27
1048,31,3,3000,29
1049,31,3,4000,26
1050,31,3,5000,25
1051,31,3,6000,23
1052,31,3,7000,28
1053,31,3,8000,25
1054,31,3,9000,27
1055,31,3,10000,27
1056,32,1,0,21
1057,32,1,1000,22
1058,32,1,2000,22
1059,32,1,3000,22
1060,32,1,4000,23
1061,32,1,5000,24
1062,32,1,6000,24
1063,32,1,7000,23
1064,32,1,8000,23
1065,32,1,9000,25
1066,32,1,10000,26
1067,32,2,0,22
1068,32,2,1000,22
1069,32,2,2000,22
1070,32,2,3000,23
1071,32,2,4000,23
1072,32,2,5000,26
1073,32,2,6000,26
1074,32,2,7000,27
1075,32,2,8000,28
1076,32,2,9000,27
1077,32,2,10000,31
